trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN6764F3152652:2024-09-25T00:19:05Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6764F3152652:2024-09-25T00:19:05Z,18:54:00,19:06:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6764F3152652:2024-09-25T00:19:05Z,19:46:00,19:49:00,StopPoint:OCETGV INOUI-87713131,3,,0,0,
OCESN6764F3152652:2024-09-25T00:19:05Z,20:52:00,20:52:00,StopPoint:OCETGV INOUI-87686006,4,,1,0,
OCESN6764F3159896:2024-10-10T00:45:48Z,18:04:00,18:04:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6764F3159896:2024-10-10T00:45:48Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6764F3159896:2024-10-10T00:45:48Z,18:54:00,19:04:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6764F3159896:2024-10-10T00:45:48Z,19:44:00,19:47:00,StopPoint:OCETGV INOUI-87713131,3,,0,0,
OCESN6764F3159896:2024-10-10T00:45:48Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87686006,4,,1,0,
OCESN6764F3415744:2024-10-12T00:35:06Z,18:04:00,18:04:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6764F3415744:2024-10-12T00:35:06Z,18:26:00,18:29:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6764F3415744:2024-10-12T00:35:06Z,18:54:00,19:03:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6764F3415744:2024-10-12T00:35:06Z,19:43:00,19:46:00,StopPoint:OCETGV INOUI-87713131,3,,0,0,
OCESN6764F3415744:2024-10-12T00:35:06Z,20:47:00,20:47:00,StopPoint:OCETGV INOUI-87686006,4,,1,0,
OCESN6766F3162966:2024-10-11T00:34:04Z,19:39:00,19:39:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3162966:2024-10-11T00:34:04Z,19:49:00,19:52:00,StopPoint:OCETGV INOUI-87300863,1,,0,0,
OCESN6766F3162966:2024-10-11T00:34:04Z,20:21:00,20:25:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3162966:2024-10-11T00:34:04Z,21:03:00,21:06:00,StopPoint:OCETGV INOUI-87713131,3,,0,0,
OCESN6766F3162966:2024-10-11T00:34:04Z,22:05:00,22:05:00,StopPoint:OCETGV INOUI-87686006,4,,1,0,
OCESN6766F3345242:2024-10-11T00:34:04Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3345242:2024-10-11T00:34:04Z,19:55:00,19:58:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6766F3345242:2024-10-11T00:34:04Z,20:23:00,20:27:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3345242:2024-10-11T00:34:04Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6766F3482980:2024-10-11T00:34:04Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3482980:2024-10-11T00:34:04Z,19:55:00,19:58:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6766F3482980:2024-10-11T00:34:04Z,20:23:00,20:27:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3482980:2024-10-11T00:34:04Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6766F3555636:2024-10-11T00:34:04Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3555636:2024-10-11T00:34:04Z,19:55:00,19:58:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6766F3555636:2024-10-11T00:34:04Z,20:23:00,20:27:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3555636:2024-10-11T00:34:04Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6766F3555637:2024-10-11T00:34:04Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3555637:2024-10-11T00:34:04Z,19:55:00,19:58:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6766F3555637:2024-10-11T00:34:04Z,20:23:00,20:27:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3555637:2024-10-11T00:34:04Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6766F3555638:2024-10-11T00:34:04Z,19:32:00,19:32:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3555638:2024-10-11T00:34:04Z,19:55:00,19:58:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6766F3555638:2024-10-11T00:34:04Z,20:23:00,20:27:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3555638:2024-10-11T00:34:04Z,22:04:00,22:04:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6766F3555664:2024-10-11T00:34:04Z,19:39:00,19:39:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6766F3555664:2024-10-11T00:34:04Z,19:49:00,19:52:00,StopPoint:OCETGV INOUI-87300863,1,,0,0,
OCESN6766F3555664:2024-10-11T00:34:04Z,20:21:00,20:25:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6766F3555664:2024-10-11T00:34:04Z,21:03:00,21:06:00,StopPoint:OCETGV INOUI-87713131,3,,0,0,
OCESN6766F3555664:2024-10-11T00:34:04Z,22:05:00,22:05:00,StopPoint:OCETGV INOUI-87686006,4,,1,0,
OCESN6768F3152862:2024-09-25T00:19:05Z,20:13:00,20:13:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6768F3152862:2024-09-25T00:19:05Z,20:35:00,20:38:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6768F3152862:2024-09-25T00:19:05Z,21:02:00,21:10:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6768F3152862:2024-09-25T00:19:05Z,22:47:00,22:47:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6768F3166084:2024-10-12T00:35:06Z,20:23:00,20:23:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6768F3166084:2024-10-12T00:35:06Z,20:46:00,20:49:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6768F3166084:2024-10-12T00:35:06Z,21:13:00,21:17:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6768F3166084:2024-10-12T00:35:06Z,22:52:00,22:52:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6768F3549756:2024-10-12T00:35:06Z,20:23:00,20:23:00,StopPoint:OCETGV INOUI-87718007,0,,0,1,
OCESN6768F3549756:2024-10-12T00:35:06Z,20:46:00,20:49:00,StopPoint:OCETGV INOUI-87713412,1,,0,0,
OCESN6768F3549756:2024-10-12T00:35:06Z,21:13:00,21:17:00,StopPoint:OCETGV INOUI-87713040,2,,0,0,
OCESN6768F3549756:2024-10-12T00:35:06Z,22:52:00,22:52:00,StopPoint:OCETGV INOUI-87686006,3,,1,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,06:28:00,06:28:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3212365:2024-10-11T00:34:04Z,07:02:00,07:05:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3212365:2024-10-11T00:34:04Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3214005:2024-10-12T00:35:06Z,07:01:00,07:04:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,07:38:00,07:41:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3214005:2024-10-12T00:35:06Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3311335:2024-09-25T00:19:05Z,07:01:00,07:04:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3311335:2024-09-25T00:19:05Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,06:28:00,06:28:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3311349:2024-09-25T00:19:05Z,07:02:00,07:05:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,09:50:00,09:53:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3311349:2024-09-25T00:19:05Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,06:28:00,06:28:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3311401:2024-09-25T00:19:05Z,07:02:00,07:05:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,09:09:00,09:13:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,09:47:00,09:50:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,10:03:00,10:06:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,10:31:00,10:35:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,10:43:00,10:46:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3311401:2024-09-25T00:19:05Z,11:00:00,11:00:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3311820:2024-09-25T00:19:05Z,07:01:00,07:04:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,09:50:00,09:53:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3311820:2024-09-25T00:19:05Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3555665:2024-10-11T00:34:04Z,07:01:00,07:04:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,07:38:00,07:41:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3555665:2024-10-11T00:34:04Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3555666:2024-10-11T00:34:04Z,07:01:00,07:04:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,07:38:00,07:41:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3555666:2024-10-11T00:34:04Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,06:27:00,06:27:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3555667:2024-10-11T00:34:04Z,07:01:00,07:04:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,07:38:00,07:41:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3555667:2024-10-11T00:34:04Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,06:28:00,06:28:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3556363:2024-10-11T00:34:04Z,07:02:00,07:05:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3556363:2024-10-11T00:34:04Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,06:28:00,06:28:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6801F3556364:2024-10-11T00:34:04Z,07:02:00,07:05:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,07:37:00,07:40:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,07:59:00,08:02:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,08:14:00,08:28:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,09:13:00,09:17:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,09:52:00,09:55:00,StopPoint:OCETGV INOUI-87755447,6,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,10:08:00,10:11:00,StopPoint:OCETGV INOUI-87757526,7,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,10:36:00,10:40:00,StopPoint:OCETGV INOUI-87757625,8,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,10:47:00,10:50:00,StopPoint:OCETGV INOUI-87757674,9,,0,0,
OCESN6801F3556364:2024-10-11T00:34:04Z,11:04:00,11:04:00,StopPoint:OCETGV INOUI-87756056,10,,1,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,08:06:00,08:06:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6805F2803823:2024-09-25T00:19:05Z,08:41:00,08:46:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,09:25:00,09:28:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,09:49:00,09:52:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,10:04:00,10:20:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,11:06:00,11:11:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,12:00:00,12:03:00,StopPoint:OCETGV INOUI-87757526,6,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,12:27:00,12:31:00,StopPoint:OCETGV INOUI-87757625,7,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,12:39:00,12:42:00,StopPoint:OCETGV INOUI-87757674,8,,0,0,
OCESN6805F2803823:2024-09-25T00:19:05Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87756056,9,,1,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,08:06:00,08:06:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6805F3133460:2024-09-25T00:19:05Z,08:42:00,08:48:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,09:25:00,09:28:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,09:49:00,09:52:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,10:04:00,10:20:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,11:06:00,11:11:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,12:00:00,12:03:00,StopPoint:OCETGV INOUI-87757526,6,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,12:27:00,12:31:00,StopPoint:OCETGV INOUI-87757625,7,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,12:39:00,12:42:00,StopPoint:OCETGV INOUI-87757674,8,,0,0,
OCESN6805F3133460:2024-09-25T00:19:05Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87756056,9,,1,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,08:06:00,08:06:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6805F3152644:2024-09-25T00:19:05Z,08:41:00,08:46:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,09:25:00,09:28:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,09:49:00,09:52:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,10:04:00,10:20:00,StopPoint:OCETGV INOUI-87751008,4,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,11:06:00,11:11:00,StopPoint:OCETGV INOUI-87755009,5,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,11:58:00,12:01:00,StopPoint:OCETGV INOUI-87757526,6,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,12:27:00,12:31:00,StopPoint:OCETGV INOUI-87757625,7,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,12:39:00,12:42:00,StopPoint:OCETGV INOUI-87757674,8,,0,0,
OCESN6805F3152644:2024-09-25T00:19:05Z,12:55:00,12:55:00,StopPoint:OCETGV INOUI-87756056,9,,1,0,
OCESN6805F3159877:2024-10-12T00:35:06Z,08:06:00,08:06:00,StopPoint:OCETGV INOUI-87723197,0,,0,1,
OCESN6805F3159877:2024-10-12T00:35:06Z,08:41:00,08:46:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN6805F3159877:2024-10-12T00:35:06Z,09:25:00,09:28:00,StopPoint:OCETGV INOUI-87318964,2,,0,0,
OCESN6805F3159877:2024-10-12T00:35:06Z,09:49:00,09:52:00,StopPoint:OCETGV INOUI-87319012,3,,0,0,
