stop_id_start,stop_id_end,travel_time,trip_id,departure_station,stop_lat_start,stop_lon_start,stop_lat_end,stop_lon_end,arrival_station,trip_type,departure_city,arrival_city
StopPoint:OCETrain TER-87712620,StopPoint:OCETrain TER-87713636,3.0,OCESN891801F3522226:2024-10-02T00:44:21Z,Longecourt,47.193863,5.134775,47.170645,5.158352,Aiserey,TER,Longecourt,Aiserey
StopPoint:OCETrain TER-87712620,StopPoint:OCETrain TER-87713628,4.0,OCESN891800F3505410:2024-10-02T00:44:21Z,Longecourt,47.193863,5.134775,47.224246,5.104631,Saulon,TER,Longecourt,Saulon
StopPoint:OCECar TER-87515601,StopPoint:OCECar TER-87139865,3.0,OCESN33281R3555131:2024-10-13T00:47:17Z,Longeville-sur-Mogne Mairie,48.147437,4.058048,48.156896,4.050103,Lirey la Chapelle,TER,Longeville-sur-Mogne,Lirey
StopPoint:OCECar TER-87515601,StopPoint:OCECar TER-87139873,2.0,OCESN33282R3555133:2024-10-13T00:47:17Z,Longeville-sur-Mogne Mairie,48.147437,4.058048,48.140015,4.044197,Machy,TER,Longeville-sur-Mogne,Machy
StopPoint:OCETrain TER-87271775,StopPoint:OCETrain TER-87272286,4.0,OCESN849948F3295438:2024-10-11T00:34:04Z,Longpont,49.272602,3.230265,49.255201,3.216573,Corcy,TER,Longpont,Corcy
StopPoint:OCETrain TER-87271775,StopPoint:OCETrain TER-87271817,10.0,OCESN849909F3357875:2024-10-13T00:47:17Z,Longpont,49.272602,3.230265,49.369226,3.33809,Soissons,TER,Longpont,Soissons
StopPoint:OCETrain TER-87271775,StopPoint:OCETrain TER-87271783,4.0,OCESN849953F3295580:2024-10-11T00:34:04Z,Longpont,49.272602,3.230265,49.292446,3.276829,Vierzy,TER,Longpont,Vierzy
StopPoint:OCETrain TER-87271775,StopPoint:OCETrain TER-87271734,8.0,OCESN849938F3345606:2024-10-13T00:47:17Z,Longpont,49.272602,3.230265,49.250229,3.093261,Villers-Cotterêts,TER,Longpont,Villers-Cotterêts
StopPoint:OCETrain TER-87313122,StopPoint:OCETrain TER-87317362,11.0,OCEEA848313F3529435:2024-10-10T10:27:58Z,Longpré-les-Corps-Saints,50.011564,2.0025,50.102175,1.824538,Abbeville,TER,Longpré-les-Corps-Saints,Abbeville
StopPoint:OCETrain TER-87313122,StopPoint:OCETrain TER-87313098,11.0,OCESN848300F3470587:2024-10-13T00:47:17Z,Longpré-les-Corps-Saints,50.011564,2.0025,49.928515,2.200476,Ailly-sur-Somme,TER,Longpré-les-Corps-Saints,Ailly-sur-Somme
StopPoint:OCETrain TER-87313122,StopPoint:OCETrain TER-87313114,5.0,OCESN848308F3438380:2024-10-13T00:47:17Z,Longpré-les-Corps-Saints,50.011564,2.0025,49.982239,2.065996,Hangest-sur-Somme,TER,Longpré-les-Corps-Saints,Hangest-sur-Somme
StopPoint:OCETrain TER-87313122,StopPoint:OCETrain TER-87313130,6.0,OCESN848311F3440056:2024-10-13T00:47:17Z,Longpré-les-Corps-Saints,50.011564,2.0025,50.0475,1.899532,Pont-Remy,TER,Longpré-les-Corps-Saints,Pont-Remy
StopPoint:OCETrain TER-87313817,StopPoint:OCETrain TER-87313809,7.0,OCESN847502F3095338:2024-10-13T00:47:17Z,Longroy - Gamaches,49.982444,1.551899,49.932363,1.625558,Blangy-sur-Bresle,TER,Longroy,Blangy-sur-Bresle
StopPoint:OCETrain TER-87313817,StopPoint:OCETrain TER-87317537,10.0,OCESN847501F3529103:2024-10-11T00:34:04Z,Longroy - Gamaches,49.982444,1.551899,50.054139,1.417087,Eu,TER,Longroy,Eu
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87313221,9.0,OCESN848502F3357846:2024-10-13T00:47:17Z,Longueau,49.864678,2.349937,49.754197,2.36463,Ailly-sur-Noye,TER,Longueau,Ailly-sur-Noye
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87313874,4.0,OCESN16372F3520195:2024-10-13T00:47:17Z,Longueau,49.864678,2.349937,49.890584,2.308277,Amiens,TER,Longueau,Amiens
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87342014,31.0,OCESN16421F3418436:2024-09-25T00:19:05Z,Longueau,49.864678,2.349937,50.286811,2.780159,Arras,TER,Longueau,Arras
StopPoint:OCECar TER-87313049,StopPoint:OCECar TER-87316034,15.0,OCESN46485R3542582:2024-10-13T00:47:17Z,Longueau,49.864678,2.349937,49.878563,2.409431,Blangy-Glisy,TER,Longueau,Blangy-Glisy
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87313213,4.0,OCESN848718F3155131:2024-10-13T00:47:17Z,Longueau,49.864678,2.349937,49.846337,2.397793,Boves,TER,Longueau,Boves
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87276006,35.0,OCESN16420F2705305:2024-09-25T00:19:05Z,Longueau,49.864678,2.349937,49.264616,2.470819,Creil,TER,Longueau,Creil
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87313320,12.0,OCESN848454F2805051:2024-10-11T00:34:04Z,Longueau,49.864678,2.349937,49.776931,2.475896,Moreuil,TER,Longueau,Moreuil
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87271007,59.0,OCESN16354F3350809:2024-10-13T00:47:17Z,Longueau,49.864678,2.349937,48.880136,2.354851,Paris Gare du Nord,TER,Longueau,Paris
StopPoint:OCETrain TER-87313049,StopPoint:OCETrain TER-87313270,22.0,OCESN848568F3067983:2024-10-13T00:47:17Z,Longueau,49.864678,2.349937,49.503486,2.42958,Saint-Just-en-Chaussée,TER,Longueau,Saint-Just-en-Chaussée
StopPoint:OCETrain TER-87272195,StopPoint:OCETrain TER-87276691,5.0,OCESN849606F3470911:2024-10-13T00:47:17Z,Longueil-Annel,49.468511,2.863419,49.421942,2.823648,Compiègne,TER,Longueil-Annel,Compiègne
StopPoint:OCETrain TER-87272195,StopPoint:OCETrain TER-87276741,2.0,OCESN849621F1428072:2024-10-13T00:47:17Z,Longueil-Annel,49.468511,2.863419,49.475429,2.881771,Thourotte,TER,Longueil-Annel,Thourotte
StopPoint:OCETrain TER-87276303,StopPoint:OCETrain TER-87276311,3.0,OCESN847860F3368316:2024-10-07T00:33:12Z,Longueil-Sainte-Marie,49.342407,2.717636,49.337314,2.683015,Chevrières,TER,Longueil-Sainte-Marie,Chevrières
StopPoint:OCETrain TER-87276303,StopPoint:OCETrain TER-87276691,10.0,OCESN847827F3268051:2024-10-09T00:32:19Z,Longueil-Sainte-Marie,49.342407,2.717636,49.421942,2.823648,Compiègne,TER,Longueil-Sainte-Marie,Compiègne
StopPoint:OCETrain TER-87276303,StopPoint:OCETrain TER-87276733,4.0,OCESN847829F3179064:2024-10-13T00:47:17Z,Longueil-Sainte-Marie,49.342407,2.717636,49.35949,2.753483,Le Meux - La Croix-Saint-Ouen,TER,Longueil-Sainte-Marie,Le Meux - La Croix-Saint-Ouen
StopPoint:OCETrain TER-87411447,StopPoint:OCETrain TER-87411454,5.0,OCESN848942F3340688:2024-10-10T10:27:58Z,Longuerue - Vieux-Manoir,49.556678,1.276228,49.603166,1.334721,Montérolier - Buchy,TER,Longuerue,Montérolier
StopPoint:OCETrain TER-87411447,StopPoint:OCETrain TER-87411439,4.0,OCESN848900F3439913:2024-10-12T00:35:06Z,Longuerue - Vieux-Manoir,49.556678,1.276228,49.522874,1.247359,Morgny,TER,Longuerue,Morgny
StopPoint:OCETrain TER-87116137,StopPoint:OCETrain TER-87118190,13.0,OCESN839407F3556506:2024-10-12T00:35:06Z,Longueville,48.513703,3.249822,48.497082,3.494146,Nogent-sur-Seine,TER,Longueville,Nogent-sur-Seine
StopPoint:OCETrain TER-87116137,StopPoint:OCETrain TER-87113001,47.0,OCESN839402F3391575:2024-10-13T00:47:17Z,Longueville,48.513703,3.249822,48.876742,2.358424,Paris Est,TER,Longueville,Paris
StopPoint:OCETrain TER-87415141,StopPoint:OCETrain TER-87415158,8.0,OCESN851704F3167887:2024-10-13T00:47:17Z,Longueville-sur-Scie,49.791817,1.110448,49.716091,1.098424,Auffay,TER,Longueville-sur-Scie,Auffay
StopPoint:OCETrain TER-87415141,StopPoint:OCETrain TER-87415125,7.0,OCESN851705F3166602:2024-10-13T00:47:17Z,Longueville-sur-Scie,49.791817,1.110448,49.871748,1.066664,Saint-Aubin-sur-Scie,TER,Longueville-sur-Scie,Saint-Aubin-sur-Scie
StopPoint:OCETrain TER-87194274,StopPoint:OCETrain TER-87194357,17.0,OCESN838243F3135672:2024-10-12T00:35:06Z,Longuyon,49.444412,5.604551,49.36682,5.89139,Audun-le-Roman,TER,Longuyon,Audun-le-Roman
StopPoint:OCETrain TER-87194274,StopPoint:OCETrain TER-87192658,16.0,OCESN833200F3196696:2024-10-11T00:34:04Z,Longuyon,49.444412,5.604551,49.284534,5.699708,Baroncourt,TER,Longuyon,Baroncourt
StopPoint:OCECar TER-87194274,StopPoint:OCECar TER-87406611,2.0,OCESN35153R3165162:2024-10-07T00:33:12Z,Longuyon,49.444412,5.604551,49.448643,5.599476,Longuyon Pont des Deux Eaux,TER,Longuyon,Longuyon
StopPoint:OCETrain TER-87194274,StopPoint:OCETrain TER-87194001,12.0,OCESN833203F3196764:2024-10-08T00:31:46Z,Longuyon,49.444412,5.604551,49.513004,5.76956,Longwy,TER,Longuyon,Longwy
StopPoint:OCETrain TER-87194274,StopPoint:OCETrain TER-87194209,13.0,OCESN838236F3526326:2024-10-08T00:31:46Z,Longuyon,49.444412,5.604551,49.522741,5.371735,Montmédy,TER,Longuyon,Montmédy
StopPoint:OCECar TER-87406702,StopPoint:OCECar TER-87406611,1.0,OCESN35344R3162405:2024-10-07T00:33:12Z,Longuyon La Machine,49.453923,5.600391,49.448643,5.599476,Longuyon Pont des Deux Eaux,TER,Longuyon,Longuyon
StopPoint:OCECar TER-87406702,StopPoint:OCECar TER-87194498,3.0,OCESN35153R3165162:2024-10-07T00:33:12Z,Longuyon La Machine,49.453923,5.600391,49.471248,5.632918,Viviers-sur-Chiers Mairie,TER,Longuyon,Viviers-sur-Chiers
StopPoint:OCECar TER-87406611,StopPoint:OCECar TER-87194274,2.0,OCESN35160R3165958:2024-10-07T00:33:12Z,Longuyon Pont des Deux Eaux,49.448643,5.599476,49.444412,5.604551,Longuyon,TER,Longuyon,Longuyon
StopPoint:OCECar TER-87406611,StopPoint:OCECar TER-87406702,2.0,OCESN35153R3165162:2024-10-07T00:33:12Z,Longuyon Pont des Deux Eaux,49.448643,5.599476,49.453923,5.600391,Longuyon La Machine,TER,Longuyon,Longuyon
StopPoint:OCECar-87487819,StopPoint:OCECar-87487835,16.0,OCESN57788R3158685:2024-10-13T00:47:17Z,Longué-Jumellles Les 4 Chemins,47.386722,-0.114263,47.541229,-0.103675,Baugé,TER,Longué-Jumellles,Baugé
StopPoint:OCECar-87487819,StopPoint:OCECar-87487710,8.0,OCESN57785R3160486:2024-10-13T00:47:17Z,Longué-Jumellles Les 4 Chemins,47.386722,-0.114263,47.325668,-0.055744,Vivy,TER,Longué-Jumellles,Vivy
StopPoint:OCETrain TER-87194001,StopPoint:OCETrain TER-87194274,12.0,OCESN833212F3525247:2024-10-02T00:44:21Z,Longwy,49.513004,5.76956,49.444412,5.604551,Longuyon,TER,Longwy,Longuyon
StopPoint:OCECar TER-87194001,StopPoint:OCECar TER-87477588,2.0,OCESN35160R3165958:2024-10-07T00:33:12Z,Longwy,49.513004,5.76956,49.511948,5.762638,Longwy Route de Metz,TER,Longwy,Longwy
StopPoint:OCECar TER-87194001,StopPoint:OCECar TER-87192039,55.0,OCESN75041R3163277:2024-10-11T00:34:04Z,Longwy,49.513004,5.76956,49.109466,6.177052,Metz,TER,Longwy,Metz
StopPoint:OCETrain TER-87194001,StopPoint:OCETrain TER-82009407,8.0,OCESN86575F3166077:2024-10-11T00:34:04Z,Longwy,49.513004,5.76956,49.550911,5.843642,Rodange,TER,Longwy,Rodange
StopPoint:OCECar TER-87406710,StopPoint:OCECar TER-87194001,1.0,OCESN35153R3165162:2024-10-07T00:33:12Z,Longwy Espace Bus,49.513639,5.768715,49.513004,5.76956,Longwy,TER,Longwy,Longwy
StopPoint:OCECar TER-87477588,StopPoint:OCECar TER-87406710,1.0,OCESN35153R3165162:2024-10-07T00:33:12Z,Longwy Route de Metz,49.511948,5.762638,49.513639,5.768715,Longwy Espace Bus,TER,Longwy,Longwy
StopPoint:OCECar TER-87477588,StopPoint:OCECar TER-87194449,2.0,OCESN35160R3165958:2024-10-07T00:33:12Z,Longwy Route de Metz,49.511948,5.762638,49.508627,5.755594,Réhon La Chapelle,TER,Longwy,Réhon
StopPoint:OCETrain TER-87718239,StopPoint:OCETrain TER-87718270,14.0,OCESN895853F3513739:2024-10-02T00:44:21Z,Lons-le-Saunier,46.66858,5.551108,46.535169,5.386986,Cousance,TER,Lons-le-Saunier,Cousance
StopPoint:OCETrain TER-87718239,StopPoint:OCETrain TER-87718213,9.0,OCESN895906F3525430:2024-10-02T00:44:21Z,Lons-le-Saunier,46.66858,5.551108,46.762774,5.597875,Domblans - Voiteur,TER,Lons-le-Saunier,Domblans
StopPoint:OCECar TER-87718239,StopPoint:OCECar TER-87718221,10.0,OCESN33714R3165539:2024-10-13T00:47:17Z,Lons-le-Saunier,46.66858,5.551108,46.715496,5.585196,Montain-Lavigny,TER,Lons-le-Saunier,Montain-Lavigny
StopPoint:OCETrain TER-87718239,StopPoint:OCETrain TER-87718189,19.0,OCESN895802F2998015:2024-10-13T00:47:17Z,Lons-le-Saunier,46.66858,5.551108,46.844207,5.700268,Poligny,TER,Lons-le-Saunier,Poligny
StopPoint:OCETrain TER-87718239,StopPoint:OCETrain TER-87718296,20.0,OCESN895965F3245482:2024-10-13T00:47:17Z,Lons-le-Saunier,46.66858,5.551108,46.433733,5.334427,Saint-Amour,TER,Lons-le-Saunier,Saint-Amour
StopPoint:OCETrain TER-87286112,StopPoint:OCETrain TER-87286096,3.0,OCESN842150F2637119:2024-10-13T00:47:17Z,Loos lez Lille,50.61507,3.01684,50.60707,2.990145,Haubourdin,TER,Loos,Haubourdin
StopPoint:OCETrain TER-87286112,StopPoint:OCETrain TER-87109306,2.0,OCESN842920F2634771:2024-10-09T00:32:19Z,Loos lez Lille,50.61507,3.01684,50.613117,3.036182,Lille Centre Hospitalier Régional,TER,Loos,Lille
StopPoint:OCETrain TER-87345033,StopPoint:OCETrain TER-87345025,5.0,OCESN846522F3413908:2024-09-25T00:19:05Z,Loos-en-Gohelle,50.439113,2.795913,50.427716,2.825984,Lens,TER,Loos-en-Gohelle,Lens
StopPoint:OCETrain TER-87345033,StopPoint:OCETrain TER-87345041,2.0,OCESN846523F3368155:2024-10-13T00:47:17Z,Loos-en-Gohelle,50.439113,2.795913,50.434247,2.771851,Liévin,TER,Loos-en-Gohelle,Liévin
StopPoint:OCECar TER-87726091,StopPoint:OCECar TER-87726083,4.0,OCESN40012R3164577:2024-10-13T00:47:17Z,Lorentzen Rue principale,48.952522,7.175649,48.951581,7.160614,DOMFESSEL Abri rue principale,TER,Lorentzen,DOMFESSEL
StopPoint:OCECar TER-87726091,StopPoint:OCECar TER-87215665,5.0,OCESN40011R3161834:2024-10-13T00:47:17Z,Lorentzen Rue principale,48.952522,7.175649,48.940533,7.185252,Diemeringen,TER,Lorentzen,Diemeringen
StopPoint:OCETrain TER-87576157,StopPoint:OCETrain TER-87576140,8.0,OCESN861220F2972576:2024-10-13T00:47:17Z,Loreux,47.390447,1.834454,47.388383,1.922242,Selles-Saint-Denis,TER,Loreux,Selles-Saint-Denis
StopPoint:OCETrain TER-87576157,StopPoint:OCETrain TER-87576165,4.0,OCESN861223F3114758:2024-10-13T00:47:17Z,Loreux,47.390447,1.834454,47.369401,1.797756,Villeherviers,TER,Loreux,Villeherviers
StopPoint:OCETGV INOUI-87476002,StopPoint:OCETGV INOUI-87476200,17.0,OCESN8702F3219723:2024-10-13T00:47:17Z,Lorient,47.755597,-3.366221,47.680085,-2.999363,Auray,TGV,Lorient,Auray
StopPoint:OCETrain TER-87476002,StopPoint:OCETrain TER-87476309,7.0,OCESN856509F3300062:2024-10-13T00:47:17Z,Lorient,47.755597,-3.366221,47.80299,-3.443134,Gestel,TER,Lorient,Gestel
StopPoint:OCETrain TER-87476002,StopPoint:OCETrain TER-87476259,6.0,OCESN856408F3300403:2024-10-13T00:47:17Z,Lorient,47.755597,-3.366221,47.79913,-3.285796,Hennebont,TER,Lorient,Hennebont
StopPoint:OCECar-87476002,StopPoint:OCECar-87476556,58.0,OCESN52212R3401729:2024-10-13T00:47:17Z,Lorient,47.755597,-3.366221,48.061918,-2.966235,Pontivy,TER,Lorient,Pontivy
StopPoint:OCETGV INOUI-87476002,StopPoint:OCETGV INOUI-87474098,32.0,OCESN8747F3171020:2024-10-13T00:47:17Z,Lorient,47.755597,-3.366221,47.994455,-4.092103,Quimper,TGV,Lorient,Quimper
StopPoint:OCETrain TER-87476002,StopPoint:OCETrain TER-87476317,11.0,OCESN856449F3327871:2024-10-12T00:35:06Z,Lorient,47.755597,-3.366221,47.869375,-3.552693,Quimperlé,TER,Lorient,Quimperlé
StopPoint:OCETGV INOUI-87476002,StopPoint:OCETGV INOUI-87476606,26.0,OCESN8704F3321304:2024-10-12T00:35:06Z,Lorient,47.755597,-3.366221,47.665169,-2.75245,Vannes,TGV,Lorient,Vannes
StopPoint:OCETrain TER-87761262,StopPoint:OCETrain TER-87761247,3.0,OCESN886182F3515839:2024-10-12T00:35:06Z,Loriol,44.754515,4.817213,44.779617,4.830559,Livron,TER,Loriol,Livron
StopPoint:OCETrain TER-87761262,StopPoint:OCETrain TER-87764001,12.0,OCESN886557F3158122:2024-09-25T00:19:05Z,Loriol,44.754515,4.817213,44.558936,4.744726,Montélimar,TER,Loriol,Montélimar
StopPoint:OCETGV INOUI-87142109,StopPoint:OCETGV INOUI-87171926,40.0,OCESN2074F3097421:2024-10-09T00:32:19Z,Lorraine TGV,48.947713,6.169778,49.214769,3.994523,Champagne-Ardenne TGV,TGV,Lorraine,Champagne-Ardenne
StopPoint:OCENavette-87142109,StopPoint:OCENavette-87192039,30.0,OCESN68131R3261635:2024-10-12T00:35:06Z,Lorraine TGV,48.947713,6.169778,49.109466,6.177052,Metz,TER,Lorraine,Metz
StopPoint:OCETGV INOUI-87142109,StopPoint:OCETGV INOUI-87147322,21.0,OCESN5454F3310910:2024-10-11T00:34:04Z,Lorraine TGV,48.947713,6.169778,48.978583,5.271024,Meuse TGV,TGV,Lorraine,Meuse
StopPoint:OCENavette-87142109,StopPoint:OCENavette-87141002,30.0,OCESN68185R1646456:2024-10-12T00:35:06Z,Lorraine TGV,48.947713,6.169778,48.689857,6.174579,Nancy,TER,Lorraine,Nancy
StopPoint:OCETGV INOUI-87142109,StopPoint:OCETGV INOUI-87113001,77.0,OCESN2350F3015458:2024-10-10T00:45:48Z,Lorraine TGV,48.947713,6.169778,48.876742,2.358424,Paris Est,TGV,Lorraine,Paris
StopPoint:OCETGV INOUI-87142109,StopPoint:OCETGV INOUI-87212027,36.0,OCESN2465F2545235:2024-10-12T00:35:06Z,Lorraine TGV,48.947713,6.169778,48.58511,7.733882,Strasbourg,TGV,Lorraine,Strasbourg
StopPoint:OCETrain TER-87597104,StopPoint:OCETrain TER-87597112,6.0,OCESN861433F3155739:2024-10-03T00:33:52Z,Lothiers,46.694734,1.562907,46.626526,1.507677,Chabenet,TER,Lothiers,Chabenet
StopPoint:OCETrain TER-87597104,StopPoint:OCETrain TER-87597096,5.0,OCESN861422F2979501:2024-10-11T00:34:04Z,Lothiers,46.694734,1.562907,46.735768,1.590196,Luant,TER,Lothiers,Luant
StopPoint:OCECar TER-87215319,StopPoint:OCECar TER-87215277,3.0,OCESN35220R3165183:2024-10-11T00:34:04Z,Loudrefing Rue Principale,48.851275,6.876969,48.845824,6.832852,Cutting RD27,TER,Loudrefing,Cutting
StopPoint:OCECar TER-87215319,StopPoint:OCECar TER-87407148,5.0,OCESN35187R3167857:2024-10-11T00:34:04Z,Loudrefing Rue Principale,48.851275,6.876969,48.860358,6.933793,Mittersheim l'Escale,TER,Loudrefing,Mittersheim
StopPoint:OCECar-87473389,StopPoint:OCECar-87702381,8.0,OCESN92002R3401347:2024-10-13T00:47:17Z,Loudéac,48.180257,-2.762481,48.179997,-2.735225,Loudéac Triskell,TER,Loudéac,Loudéac
StopPoint:OCECar-87473389,StopPoint:OCECar-87476556,26.0,OCESN52245R3401499:2024-10-07T00:33:12Z,Loudéac,48.180257,-2.762481,48.061918,-2.966235,Pontivy,TER,Loudéac,Pontivy
StopPoint:OCECar-87473389,StopPoint:OCECar-87473009,47.0,OCESN52204R3376959:2024-10-13T00:47:17Z,Loudéac,48.180257,-2.762481,48.50758,-2.765,Saint-Brieuc,TER,Loudéac,Saint-Brieuc
StopPoint:OCECar-87702381,StopPoint:OCECar-87473389,8.0,OCESN92001R2841868:2024-10-13T00:47:17Z,Loudéac Triskell,48.179997,-2.735225,48.180257,-2.762481,Loudéac,TER,Loudéac,Loudéac
StopPoint:OCECar-87702381,StopPoint:OCECar-87338079,11.0,OCESN92002R3401347:2024-10-13T00:47:17Z,Loudéac Triskell,48.179997,-2.735225,48.176088,-2.591979,Plémet,TER,Loudéac,Plémet
StopPoint:OCETrain TER-87713735,StopPoint:OCETrain TER-87713701,12.0,OCESN891800F3161868:2024-10-13T00:47:17Z,Louhans,46.630929,5.21753,46.798891,5.179594,Mervans,TER,Louhans,Mervans
StopPoint:OCETrain TER-87713735,StopPoint:OCETrain TER-87718296,14.0,OCESN891801F3522226:2024-10-02T00:44:21Z,Louhans,46.630929,5.21753,46.433733,5.334427,Saint-Amour,TER,Louhans,Saint-Amour
StopPoint:OCECar TER-87491290,StopPoint:OCECar TER-87491357,17.0,OCESN448365R3514618:2024-10-02T00:44:21Z,Loulay,46.043527,-0.501798,45.940759,-0.510006,Saint-Jean-d'Angély,TER,Loulay,Saint-Jean-d'Angély
StopPoint:OCECar TER-87491290,StopPoint:OCECar TER-87491258,11.0,OCESN448362R3513981:2024-10-02T00:44:21Z,Loulay,46.043527,-0.501798,46.098637,-0.512922,Villeneuve-la-Comtesse,TER,Loulay,Villeneuve-la-Comtesse
StopPoint:OCECar TER-87190801,StopPoint:OCECar TER-87193524,3.0,OCESN35049R3536386:2024-10-13T00:47:17Z,Loupershouse centre,49.080859,6.914367,49.087877,6.908082,Farschviller,TER,Loupershouse,Farschviller
StopPoint:OCECar TER-87190801,StopPoint:OCECar TER-87406892,5.0,OCESN35047R3168321:2024-10-11T00:34:04Z,Loupershouse centre,49.080859,6.914367,49.095277,6.895772,Farschviller Centre,TER,Loupershouse,Farschviller
StopPoint:OCETrain TER-87343475,StopPoint:OCETrain TER-87345389,4.0,OCESN841420F3339909:2024-10-13T00:47:17Z,Lourches,50.310238,3.343186,50.278511,3.331793,Bouchain,TER,Lourches,Bouchain
StopPoint:OCETrain TER-87343475,StopPoint:OCETrain TER-87343459,5.0,OCESN841400F3278751:2024-10-13T00:47:17Z,Lourches,50.310238,3.343186,50.334183,3.388499,Denain,TER,Lourches,Denain
StopPoint:OCETrain TER-87671339,StopPoint:OCETrain TER-87672139,15.0,OCESN867207F3529790:2024-10-02T00:44:21Z,Lourdes,43.100429,-0.042186,43.18183,-0.241699,Coarraze - Nay,TER,Lourdes,Coarraze
StopPoint:OCETGV INOUI-87671339,StopPoint:OCETGV INOUI-87672006,28.0,OCESN8560F3167529:2024-10-13T00:47:17Z,Lourdes,43.100429,-0.042186,43.291711,-0.369675,Pau,TGV,Lourdes,Pau
StopPoint:OCETrain TER-87671339,StopPoint:OCETrain TER-87671362,9.0,OCESN867003F3529484:2024-10-07T00:33:12Z,Lourdes,43.100429,-0.042186,43.101483,-0.161423,Saint-Pé-de-Bigorre,TER,Lourdes,Saint-Pé-de-Bigorre
StopPoint:OCETrain TER-87671339,StopPoint:OCETrain TER-87671008,14.0,OCESN867032F3509124:2024-10-02T00:44:21Z,Lourdes,43.100429,-0.042186,43.239863,0.069442,Tarbes,TER,Lourdes,Tarbes
StopPoint:OCECar TER-87611178,StopPoint:OCECar TER-87173468,1.0,OCESN35652R3385396:2024-10-13T00:47:17Z,Loures-Barousse,43.020959,0.60991,43.024222,0.604932,Loures-Barousse Église,TER,Loures-Barousse,Loures-Barousse
StopPoint:OCECar TER-87611178,StopPoint:OCECar TER-87173500,1.0,OCESN35651R3522616:2024-10-13T00:47:17Z,Loures-Barousse,43.020959,0.60991,43.011457,0.61532,Luscan-Pont de Luscan,TER,Loures-Barousse,Luscan-Pont
StopPoint:OCETrain TER-87611178,StopPoint:OCETrain TER-87611152,8.0,OCESN872888F3507899:2024-10-13T00:47:17Z,Loures-Barousse,43.020959,0.60991,43.078085,0.57359,Montréjeau - Gourdan-Polignan,TER,Loures-Barousse,Montréjeau
StopPoint:OCECar TER-87173468,StopPoint:OCECar TER-87611160,2.0,OCESN35652R3385396:2024-10-13T00:47:17Z,Loures-Barousse Église,43.024222,0.604932,43.035796,0.593307,Labroquère Moulin,TER,Loures-Barousse,Labroquère
StopPoint:OCECar TER-87173468,StopPoint:OCECar TER-87611178,1.0,OCESN35651R3522616:2024-10-13T00:47:17Z,Loures-Barousse Église,43.024222,0.604932,43.020959,0.60991,Loures-Barousse,TER,Loures-Barousse,Loures-Barousse
StopPoint:OCETrain TER-87641050,StopPoint:OCETrain TER-87641068,9.0,OCESN873100F3276384:2024-10-13T00:47:17Z,Louroux-de-Bouble,46.22399,2.98489,46.199275,3.066583,Bellenaves,TER,Louroux-de-Bouble,Bellenaves
StopPoint:OCETrain TER-87641050,StopPoint:OCETrain TER-87641043,9.0,OCESN873050F3475253:2024-10-13T00:47:17Z,Louroux-de-Bouble,46.22399,2.98489,46.226759,2.893315,Lapeyrouse,TER,Louroux-de-Bouble,Lapeyrouse
StopPoint:OCETrain TER-87295535,StopPoint:OCETrain TER-87295006,3.0,OCESN841551F3287777:2024-10-13T00:47:17Z,Louvroil,50.268537,3.953691,50.272952,3.966765,Maubeuge,TER,Louvroil,Maubeuge
StopPoint:OCETrain TER-87295535,StopPoint:OCETrain TER-87295543,3.0,OCESN841550F3364080:2024-10-13T00:47:17Z,Louvroil,50.268537,3.953691,50.265748,3.939508,Sous le Bois,TER,Louvroil,Sous
StopPoint:OCETrain TER-87721423,StopPoint:OCETrain TER-87721266,10.0,OCESN886605F3506126:2024-10-13T00:47:17Z,Lozanne,45.854174,4.681474,45.874897,4.832852,Albigny - Neuville,TER,Lozanne,Albigny
StopPoint:OCETrain TER-87721423,StopPoint:OCETrain TER-87721787,10.0,OCESN893912F3475392:2024-10-13T00:47:17Z,Lozanne,45.854174,4.681474,45.906545,4.57513,Bois-d'Oingt - Légny,TER,Lozanne,Bois-d'Oingt
StopPoint:OCETrain TER-87721423,StopPoint:OCETrain TER-87721415,4.0,OCESN886619F3424905:2024-10-13T00:47:17Z,Lozanne,45.854174,4.681474,45.873252,4.725253,Chazay - Marcilly,TER,Lozanne,Chazay
StopPoint:OCECar TER-87721423,StopPoint:OCECar TER-87721753,5.0,OCESN30214R3494490:2024-10-12T00:35:06Z,Lozanne,45.854174,4.681474,45.875248,4.64517,Châtillon d'Azergues,TER,Lozanne,Châtillon (Auvergne-Rhône-Alpes)
StopPoint:OCETrain TER-87721423,StopPoint:OCETrain TER-87721746,5.0,OCESN890203F3357991:2024-10-13T00:47:17Z,Lozanne,45.854174,4.681474,45.859038,4.718311,Civrieux-d'Azergues,TER,Lozanne,Civrieux-d'Azergues
StopPoint:OCECar TER-87721423,StopPoint:OCECar TER-87697185,5.0,OCESN39609R3432543:2024-10-11T00:34:04Z,Lozanne,45.854174,4.681474,45.857996,4.712116,Civrieux-d'Azergues D 385,TER,Lozanne,Civrieux-d'Azergues
