trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN3833F3493102:2024-10-23T00:32:48Z,14:31:00,14:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3493102:2024-10-23T00:32:48Z,15:09:00,15:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3493102:2024-10-23T00:32:48Z,16:05:00,16:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,11:47:00,11:47:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3833F3520359:2024-10-22T00:33:38Z,12:26:00,12:28:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,12:50:00,12:52:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,13:31:00,13:35:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,13:55:00,13:57:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,14:24:00,14:26:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,15:02:00,15:03:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3520359:2024-10-22T00:33:38Z,15:57:00,15:57:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,11:47:00,11:47:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3833F3520360:2024-10-22T00:33:38Z,12:26:00,12:28:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,12:50:00,12:52:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,13:31:00,13:35:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,13:55:00,13:57:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,14:24:00,14:26:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,15:02:00,15:03:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3520360:2024-10-22T00:33:38Z,15:57:00,15:57:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,12:24:00,12:24:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3833F3546534:2024-10-22T00:33:38Z,13:03:00,13:05:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,13:27:00,13:29:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,14:08:00,14:12:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,14:32:00,14:34:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,15:00:00,15:02:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,15:38:00,15:39:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3546534:2024-10-22T00:33:38Z,16:34:00,16:34:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,11:55:00,11:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3833F3581506:2024-10-23T00:32:48Z,12:34:00,12:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,12:58:00,13:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,13:39:00,13:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,14:03:00,14:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,14:31:00,14:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,15:09:00,15:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3581506:2024-10-23T00:32:48Z,16:05:00,16:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,11:55:00,11:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3833F3598885:2024-10-23T00:32:48Z,12:34:00,12:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,12:58:00,13:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,13:39:00,13:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,14:03:00,14:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,14:31:00,14:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,15:09:00,15:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3598885:2024-10-23T00:32:48Z,16:05:00,16:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,11:55:00,11:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3833F3598886:2024-10-23T00:32:48Z,12:34:00,12:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,12:58:00,13:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,13:39:00,13:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,14:03:00,14:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,14:31:00,14:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,15:09:00,15:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3833F3598886:2024-10-23T00:32:48Z,16:05:00,16:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,15:55:00,15:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3835F3414173:2024-10-23T00:32:48Z,16:34:00,16:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,16:58:00,17:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,17:39:00,17:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,18:03:00,18:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,18:31:00,18:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,19:09:00,19:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3835F3414173:2024-10-23T00:32:48Z,20:11:00,20:11:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,15:59:00,15:59:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3835F3519636:2024-10-22T00:33:38Z,16:41:00,16:42:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,17:05:00,17:07:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,17:46:00,17:50:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,18:10:00,18:12:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,18:39:00,18:41:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,19:18:00,19:19:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3835F3519636:2024-10-22T00:33:38Z,20:14:00,20:14:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,15:55:00,15:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3835F3588504:2024-10-23T00:32:48Z,16:34:00,16:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,16:58:00,17:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,17:39:00,17:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,18:03:00,18:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,18:31:00,18:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,19:09:00,19:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3835F3588504:2024-10-23T00:32:48Z,20:11:00,20:11:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,15:55:00,15:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3835F3597819:2024-10-23T00:32:48Z,16:34:00,16:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,16:58:00,17:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,17:39:00,17:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,18:03:00,18:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,18:31:00,18:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,19:09:00,19:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3835F3597819:2024-10-23T00:32:48Z,20:11:00,20:11:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,15:55:00,15:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3835F3597820:2024-10-23T00:32:48Z,16:34:00,16:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,16:58:00,17:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,17:39:00,17:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,18:03:00,18:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,18:31:00,18:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,19:09:00,19:10:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3835F3597820:2024-10-23T00:32:48Z,20:11:00,20:11:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,17:49:00,17:49:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3154215:2024-10-22T00:33:38Z,18:29:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,19:39:00,19:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,20:31:00,20:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3154215:2024-10-22T00:33:38Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,17:44:00,17:44:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3154217:2024-10-22T00:33:38Z,18:24:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,19:39:00,19:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,20:31:00,20:33:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3154217:2024-10-22T00:33:38Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,17:55:00,17:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3496146:2024-10-23T00:32:48Z,18:35:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,19:40:00,19:44:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,20:32:00,20:34:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3496146:2024-10-23T00:32:48Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,17:55:00,17:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3517637:2024-10-22T00:33:38Z,18:34:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,19:39:00,19:43:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,20:32:00,20:34:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3517637:2024-10-22T00:33:38Z,22:06:00,22:06:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,17:55:00,17:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3580247:2024-10-23T00:32:48Z,18:35:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,19:40:00,19:44:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,20:32:00,20:34:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3580247:2024-10-23T00:32:48Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,17:55:00,17:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3597988:2024-10-23T00:32:48Z,18:35:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,19:40:00,19:44:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,20:32:00,20:34:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3597988:2024-10-23T00:32:48Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,17:55:00,17:55:00,StopPoint:OCEINTERCITES-87481002,0,,0,1,
OCESN3837F3597989:2024-10-23T00:32:48Z,18:35:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,0,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,0,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,19:40:00,19:44:00,StopPoint:OCEINTERCITES-87485003,3,,0,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,0,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,20:32:00,20:34:00,StopPoint:OCEINTERCITES-87491001,5,,0,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,0,0,
OCESN3837F3597989:2024-10-23T00:32:48Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3839F3153050:2024-10-23T00:32:48Z,17:59:00,17:59:00,StopPoint:OCEINTERCITES-87486449,0,,0,1,
OCESN3839F3153050:2024-10-23T00:32:48Z,18:24:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,1,1,
OCESN3839F3153050:2024-10-23T00:32:48Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,1,0,
OCESN3839F3153050:2024-10-23T00:32:48Z,19:39:00,19:43:00,StopPoint:OCEINTERCITES-87485003,3,,1,0,
OCESN3839F3153050:2024-10-23T00:32:48Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,1,0,
OCESN3839F3153050:2024-10-23T00:32:48Z,20:31:00,20:33:00,StopPoint:OCEINTERCITES-87491001,5,,1,0,
OCESN3839F3153050:2024-10-23T00:32:48Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,1,0,
OCESN3839F3153050:2024-10-23T00:32:48Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3839F3154218:2024-10-23T00:32:48Z,18:04:00,18:04:00,StopPoint:OCEINTERCITES-87486449,0,,0,1,
OCESN3839F3154218:2024-10-23T00:32:48Z,18:29:00,18:36:00,StopPoint:OCEINTERCITES-87486019,1,,1,1,
OCESN3839F3154218:2024-10-23T00:32:48Z,18:58:00,19:00:00,StopPoint:OCEINTERCITES-87486258,2,,1,0,
OCESN3839F3154218:2024-10-23T00:32:48Z,19:39:00,19:43:00,StopPoint:OCEINTERCITES-87485003,3,,1,0,
OCESN3839F3154218:2024-10-23T00:32:48Z,20:03:00,20:05:00,StopPoint:OCEINTERCITES-87485144,4,,1,0,
OCESN3839F3154218:2024-10-23T00:32:48Z,20:31:00,20:33:00,StopPoint:OCEINTERCITES-87491001,5,,1,0,
OCESN3839F3154218:2024-10-23T00:32:48Z,21:10:00,21:11:00,StopPoint:OCEINTERCITES-87491142,6,,1,0,
OCESN3839F3154218:2024-10-23T00:32:48Z,22:05:00,22:05:00,StopPoint:OCEINTERCITES-87581009,7,,1,0,
OCESN3850F3154178:2024-10-24T00:40:14Z,07:55:00,07:55:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,08:40:00,08:41:00,StopPoint:OCEINTERCITES-87491142,1,,0,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,09:23:00,09:25:00,StopPoint:OCEINTERCITES-87491001,2,,0,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87485144,3,,0,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,10:15:00,10:19:00,StopPoint:OCEINTERCITES-87485003,4,,0,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87486258,5,,0,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,11:22:00,11:34:00,StopPoint:OCEINTERCITES-87486019,6,,1,1,
OCESN3850F3154178:2024-10-24T00:40:14Z,12:00:00,12:00:00,StopPoint:OCEINTERCITES-87486449,7,,1,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,07:55:00,07:55:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN3852F3554976:2024-10-24T00:40:14Z,08:40:00,08:41:00,StopPoint:OCEINTERCITES-87491142,1,,0,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,09:23:00,09:25:00,StopPoint:OCEINTERCITES-87491001,2,,0,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87485144,3,,0,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,10:15:00,10:19:00,StopPoint:OCEINTERCITES-87485003,4,,0,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87486258,5,,0,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,11:22:00,11:27:00,StopPoint:OCEINTERCITES-87486019,6,,0,0,
OCESN3852F3554976:2024-10-24T00:40:14Z,12:08:00,12:08:00,StopPoint:OCEINTERCITES-87481002,7,,1,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,07:55:00,07:55:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN3852F3555349:2024-10-24T00:40:14Z,08:40:00,08:41:00,StopPoint:OCEINTERCITES-87491142,1,,0,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,09:23:00,09:25:00,StopPoint:OCEINTERCITES-87491001,2,,0,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87485144,3,,0,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,10:15:00,10:19:00,StopPoint:OCEINTERCITES-87485003,4,,0,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87486258,5,,0,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87486019,6,,0,0,
OCESN3852F3555349:2024-10-24T00:40:14Z,12:05:00,12:05:00,StopPoint:OCEINTERCITES-87481002,7,,1,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,07:55:00,07:55:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN3852F3581841:2024-10-24T00:40:14Z,08:40:00,08:41:00,StopPoint:OCEINTERCITES-87491142,1,,0,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,09:23:00,09:25:00,StopPoint:OCEINTERCITES-87491001,2,,0,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87485144,3,,0,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,10:15:00,10:19:00,StopPoint:OCEINTERCITES-87485003,4,,0,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87486258,5,,0,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87486019,6,,0,0,
OCESN3852F3581841:2024-10-24T00:40:14Z,12:05:00,12:05:00,StopPoint:OCEINTERCITES-87481002,7,,1,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,07:55:00,07:55:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN3852F3589251:2024-10-24T00:40:14Z,08:40:00,08:41:00,StopPoint:OCEINTERCITES-87491142,1,,0,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,09:23:00,09:25:00,StopPoint:OCEINTERCITES-87491001,2,,0,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87485144,3,,0,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,10:15:00,10:19:00,StopPoint:OCEINTERCITES-87485003,4,,0,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87486258,5,,0,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87486019,6,,0,0,
OCESN3852F3589251:2024-10-24T00:40:14Z,12:05:00,12:05:00,StopPoint:OCEINTERCITES-87481002,7,,1,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,07:55:00,07:55:00,StopPoint:OCEINTERCITES-87581009,0,,0,1,
OCESN3852F3597815:2024-10-24T00:40:14Z,08:40:00,08:41:00,StopPoint:OCEINTERCITES-87491142,1,,0,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,09:23:00,09:25:00,StopPoint:OCEINTERCITES-87491001,2,,0,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,09:53:00,09:55:00,StopPoint:OCEINTERCITES-87485144,3,,0,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,10:15:00,10:19:00,StopPoint:OCEINTERCITES-87485003,4,,0,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,10:58:00,10:59:00,StopPoint:OCEINTERCITES-87486258,5,,0,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,11:22:00,11:24:00,StopPoint:OCEINTERCITES-87486019,6,,0,0,
OCESN3852F3597815:2024-10-24T00:40:14Z,12:05:00,12:05:00,StopPoint:OCEINTERCITES-87481002,7,,1,0,
